ئیتتلاعات	ئیتتلاعاتی	PROPN;LGSPEC1
گشتی	گشتیی	ADJ;LGSPEC1
کاریگەری	کاریگەریی	N;LGSPEC1
گواستنەوە	گواستنەوە	V.MSDR
نەتەوەیی	نەتەوەیی	ADJ
وەزارەت	وەزارەتی	N;LGSPEC1
ئاکۆ	ئاکۆ	PROPN
خەبات	خەبات	N
شۆن	شۆن	PROPN
گەورە	گەورەم	ADJ;PSS1S
ئۆگست	ئۆگستی	PROPN;LGSPEC1
چیرۆک	چیرۆکەکە	N;DEF
مۆڤیۆلا	مۆڤیۆلا	PROPN
ئایا	ئایا	CONJ
مرۆڤ	مرۆڤی	N;LGSPEC1
ئامار	ئاماری	N;LGSPEC1
دیلان	دیلان	PROPN
سوعاد	سوعاد	PROPN
گەیشتن	گەیشتە	V;PST;IND;ARGNO3S;LGSPEC2
جووڵان	جووڵاوەکان	V.PTCP;DEF;PL
نیگا	نیگاوە	N;LGSPEC4(EWE)
دڵ	دڵ	N
ژینگە	ژینگەی	N;LGSPEC1
لەڕێگەی	لەڕێگەی	ADP
میخاییلۆڤنا	میخاییلۆڤنا	PROPN
سیاسی	سیاسیی	ADJ;LGSPEC1
دیدار	دیدارەدا	N;LGSPEC6;LGSPEC4(DA)
جێ	جێ	N
عەقڵ	عەقڵتان	N;PSS2P
کۆمەڵگە	کۆمەڵگە	N
چارەسەر	چارەسەری	N;LGSPEC9(3S)
پێشکەش	پێشکەشی	N;LGSPEC1
قوربانی	قوربانییان	ADJ;PL
مەکتەب	مەکتەبی	N;LGSPEC1
تر	تر	ADJ
نوێنەر	نوێنەرانی	N;PL;LGSPEC1
ڕاستەوخۆ	ڕاستەوخۆ	ADV
کەسوکار	کەسوکاری	N;LGSPEC1
ڕۆژنامەگەری	ڕۆژنامەگەری	N
چوون	دەچێتە	V;PRS;IND;ARGNO3S;LGSPEC2
پێشکەوتن	پێشکەوتوو	V.PTCP
خوێندن	دەخوێنمەوە	V;PRS;IND;ARGNO1S;LGSPEC3
چۆم	چۆمی	N;LGSPEC1
شێناوێ	شێناوێی	PROPN;LGSPEC1
هاوشان	هاوشانی	ADJ;LGSPEC1
دەرفەت	دەرفەتی	N;LGSPEC9(3S)
کردنەوە	کرانەوەی	V.MSDR;LGSPEC1
گەڕان	دەگەڕێنێتەوە	V;PRS;IND;CAUS;ARGNO3S;LGSPEC3
لە+ئەم	لەم	ADP + PRO
پێش	پێش	ADP
نزیک	نزیکی	ADJ;LGSPEC1
دان	بدات	V;PRS;SBJV;ARGNO3S
شکان	شکاندنی	V.MSDR;LGSPEC1
سپرا	سپراکە	N;DEF
کۆمێنت	کۆمێنتەکانی	N;DEF;PL;LGSPEC1بڕیار	بڕیاری	N;LGSPEC1
قەرەبوو	قەرەبوو	N
کردن	نەکراوەتەوە	V;PRS;PRF;IND;NEG;PASS;ARGNO3S;LGSPEC3
لیڤەرپوڵ	لیڤەرپوڵ	PROPN
کوڕ	کوڕە	N;LGSPEC6
کات	کاتی	N;LGSPEC1
ڕۆیشتن	بڕۆین	V;PRS;SBJV;ARGNO1P
ناڕەوا	ناڕەوایە	ADJ;LGSPEC7(3S)
تەشهیر	تەشهیر	N
سێ	سێیەم	NUM
مادە	مادەی	N;LGSPEC1
سووتەمەنی	سووتەمەنی	N
لیژنە	لیژنەی	N;LGSPEC1
ڕاگەیشتن	ڕایگەیاند	V;PST;IND;CAUS;ARGER3S;ARGAB3S
ئەنجام	ئەنجامی	N;PSS3S
چاوەڕێ	چاوەڕێی	ADJ;LGSPEC9(3S)
کردن	کردووە	V;PRS;PRF;IND;LGSPEC8(3S)
گران	گرانتر	ADJ;CMPR
سەرانە	سەرانە	N
دەنگ	دەنگەکان	N;DEF;PL
دیکە	دیکە	ADJ
یانە	یانەکانی	N;DEF;PL;LGSPEC1
بەرەوڕووبوون	بەرەوڕووبوونەوەی	V.MSDR;LGSPEC1
داوا	داوای	N;LGSPEC1
دزیکردن	دزیکردن	V.MSDR
هەبوون	نییە	V;PRS;NEG
ئەمریکا	ئەمریکا	PROPN
بەهێز	بەهێز	ADJ
چۆڵ	چۆڵی	N;LGSPEC1
تیرۆریستی	تیرۆریستیی	ADJ;LGSPEC1
چۆمان	چۆمانین	PROPN;LGSPEC7(1P)
کوردستان	کوردستان	PROPN
دوابەدوای	دوابەدوای	ADP
نەوە	نەوەی	N;LGSPEC1
کۆیی	کۆیی	ADJ
سویس	سویس	PROPN
گلەیی	گلەیییەوە	N;LGSPEC4(EWE)
وا	وایە	ADJ;LGSPEC7(3S)
ئافرەت	ئافرەتە	N;LGSPEC1
بودجە	بودجەی	N;LGSPEC1
حیزب	حیزب	N
هاووڵاتی	هاووڵاتییان	N;PL
عەرەبی	عەرەبیدا	ADJ;LGSPEC4(DA)
لێپرسین	لێپرسینەوە	V.MSDR
کارت	کارتەکەی	N;DEF;LGSPEC1
درۆ	درۆی	N;LGSPEC1
زانکۆ	زانکۆکانی	N;DEF;PL;LGSPEC1
ئاخوند	ئاخوند	N
چینی	چینییەکان	ADJ;DEF;PL
دەستوور	دەستووری	N;LGSPEC1
مان	نەمان	V.MSDR;NEG;
جینایەتکارانە	جینایەتکارانەی	ADJ;LGSPEC1
زەردە	زەردەی	N;LGSPEC1
ڕوخۆش	ڕوخۆش	PROPN
حەز	حەزم	N;LGSPEC9(1S)
خۆ	خۆوە	PRO;REFL;LGSPEC4(EWE)
بەسەر	بەسەر	ADP
تایبەت	تایبەتەکان	ADJ;DEF;PL
ڕێژە	ڕێژەیان	N;LGSPEC9(3P)
وشە	وشانە	N;PL;LGSPEC6
داب	داب	N
پزیشک	پزیشکان	N;PL
کردن	کردبوو	V;PST;PRF;IND;LGSPEC8(3S)
وەزارەت	وەزارەتە	N;LGSPEC1
کورد	کورددا	PROPN;LGSPEC4(DA)
ئومێد	ئومێد	PROPN
کار	کارێکی	N;INDF;LGSPEC1
توانین	نەیتوانی	V;PST;IND;NEG;ARGER3S;ARGAB3S
قژ	قژ	N
شارۆچکە	شارۆچکەی	N;LGSPEC1
مەجلیس	مەجلیسی	N;LGSPEC1
کامەران	کامەران	PROPN
ئاماژە	ئاماژە	N
دان	دەدەن	V;PRS;IND;ARGNO3P
کەزی	کەزی	N
سینەما	سینەماکان	N;DEF;PL
هۆندەرێنە	هۆندەرێنەی	PROPN;LGSPEC1
هەبوون	نین	V;NEG;LGSPEC7(3P)
خوێناوی	خوێناویترین	ADJ;SPRL
لەنێوان	لەنێوان	ADP
ماف	ماف	N
ئاسایی	ئاسایییە	ADJ;LGSPEC7(3S)
مرۆڤ	مرۆڤانە	N;PL;LGSPEC6
خۆڕاگرتن	خۆڕاگر	ADJ
دێموکراتی	دێموکراتی	ADJ;LGSPEC1
تراژیدیا	تراژیدیا	N;LGSPEC1
گورز	گورزە	N;LGSPEC6
وڵات	وڵاتەوە	N;LGSPEC6;LGSPEC4(EWE)
سەربازی	سەربازیی	ADJ;LGSPEC1
جار	جارێکی	N;INDF;LGSPEC1
ئەو	ئەوانەی	PRO;PL;LGSPEC6;LGSPEC1
ترس	ترس	N
بەجێ	بەجێیەک	ADJ;INDF
زاگرۆس	زاگرۆس	PROPN
عەبدولقادر	عەبدولقادر	PROPN
گوتن	دەڵێت	V;PRS;IND;ARGNO3S
تیرۆر	تیرۆری	N;LGSPEC1
هەولێر	هەولێر	PROPN
ئەردۆغان	ئەردۆغان	PROPN
زیا	زیاتری	ADJ;CMPR;LGSPEC1
شاعیر	شاعیر	N
ئەنجام	ئەنجامەکە	N;DEF
ڕەزا	ڕەزا	PROPN
حیزبوڵڵا	حیزبوڵڵا	PROPN
بوون	بوونیان	V.MSDR;LGSPEC9(3P)
هەڵبژاردن	هەڵبژاردنی	V.MSDR;LGSPEC1
تۆ	تۆی	PRO;3;SG;LGSPEC1
هەتاو	هەتاو	N
خاڵ	خاڵی	N;PSS3S
تابلۆ	تابلۆیەکیدا	N;INDF;PSS3S;LGSPEC4(DA)
ماددە	ماددە	N;LGSPEC1
هاتن	نەهاتووم	V;PRS;PRF;IND;NEG;ARGNO1S
میکونوس	میکونوسی	N;LGSPEC1
بۆچوون	بۆچوون	N
ئەشک	ئەشک	N
دەنگ	دەنگی	N;LGSPEC1
ئەوا	ئەوا	ADV
مەشەدی	مەشەدی	N
پارێزگا	پارێزگای	N;LGSPEC1
پرۆستات	پرۆستات	N
پەیوەندیدار	پەیوەندیدارەکان	ADJ;DEF;PL
فڕین	ئەفڕێت	V;PRS;IND;ARGNO3S
هەڵفڕین	هەڵفڕین	V;PRS;SBJV;ARGNO1P
قوربانی	قوربانییەکی	ADJ;INDF;LGSPEC9(3S)
سامسۆنگ	سامسۆنگەوە	PROPN;LGSPEC4(EWE)
گەرماو	گەرماوی	N;LGSPEC1
سلێمانی	سلێمانی	PROPN
ئەمریکی	ئەمریکی	ADJ
ئاگادار	ئاگادارت	ADJ;LGSPEC9(3S)
نێوچاوان	نێوچاوانی	N;LGSPEC1
درێس	درێسی	N;LGSPEC1
خاڵ	خاڵ	N
کلۆزە	کلۆزە	PROPN
خۆکوژی	خۆکوژی	N
واشنتن	واشنتن	PROPN
قفڵ	قفڵە	N;LGSPEC7(3S)
یاریزان	یاریزانێکی	ADJ;INDF;LGSPEC1
خۆ	خۆمان	PRO;REFL;LGSPEC9(1P)
ئەم	ئەم	ADJ
کردن	نەکرد	V;PST;IND;NEG;LGSPEC8(3S)
مەودا	مەودای	N;LGSPEC1
هەزار	هەزار	NUM
شەو	شەوێک	N;INDF
قوتابی	قوتابییانی	N;PL;LGSPEC1
قادر	قادر	PROPN
تفەنگ	تفەنگەکانیان	N;DEF;PL;LGSPEC9(3P)
بۆسە	بۆسەدان	N;LGSPEC4(DA);LGSPEC7(3P)
بەناوبانگ	بەناوبانگ	ADJ
بوون	بن	V;PRS;SBJV;ARGNO3P
دابەزین	دابەزینی	V.MSDR;LGSPEC1
حیزب	حیزبی	N;LGSPEC1
کردن	مەکەرەوە	V;IMP;NEG;ARGNO2S;LGSPEC3
شەش	شەش	NUM
دان	دەدرێتەوە	V;PRS;IND;PASS;ARGNO3S;LGSPEC3
فریا	فریای	N;LGSPEC1
داود	داود	PROPN
ئاسەوار	ئاسەواری	N;LGSPEC1
شیعە	شیعەکان	ADJ;DEF;PL
گەرەنتی	گەرەنتی	N
هارمان	هارمان	PROPN
خوشک	خوشکان	N;PL
خانەنشینی	خانەنشینی	N
حیکایەت	حیکایەتەکانی	N;DEF;PL;LGSPEC1
تەواو	تەواو	ADJ
کارڤالیۆ	کارڤالیۆ	PROPN
وەک	وەک	ADP
تویتەر	تویتەر	PROPN
کام	کام	ADJ
بینین	نەبینراوەکانی	V.PTCP;NEG;DEF;PL;LGSPEC1
ویستن	دەوێت	V;PRS;IND;ARGNO3S
دیپۆرتکردن	دیپۆرتکراوەکانمان	V.PTCP;DEF;PL;LGSPEC9(1P)
ئەکبەر	ئەکبەر	PROPN
مۆرینۆ	مۆرینۆ	PROPN
حاڵ	حاڵێکدا	N;INDF;LGSPEC4(DA)
خۆشەویستی	خۆشەویستی	N
دەست	دەستی	N;LGSPEC1
سیاسەت	سیاسەتێکی	N;INDF;LGSPEC1
کەمتەرخەم	کەمتەرخەم	ADJ
تورکیا	تورکیا	PROPN
نا	نا	PART
تاجیر	تاجیرەکانی	N;DEF;PL;PSS3S
باس	باسە	N;LGSPEC7(3S)
بڕیار	بڕیارانەی	N;PL;LGSPEC6;LGSPEC1
دواکەوتن	دواکەوتووەکانن	V.PTCP;DEF;PL;LGSPEC7(3P)
هەڵە	هەڵەکانن	ADJ;DEF;PL;LGSPEC7(3P)
شاهانە	شاهانە	ADJ
کامیاران	کامیاران	PROPN
عەرەبی	عەرەبی	PROPN
سزا	سزا	N;LGSPEC1
و	و	CONJ
زانستگا	زانستگای	N;LGSPEC1
هەریەک	هەریەک	ADJ+PRO
خزم	خزمانی	N;PL;LGSPEC1
عەسر	عەسر	N
دایک	دایکم	N;PSS1S
سوپا	سوپای	N;LGSPEC1
گەیشتن	گەیشتووەتە	V;PRS;PRF;IND;ARGNO3S;LGSPEC2
باڵیۆزخانە	باڵیۆزخانەیەک	N;INDF
پاییزی	پاییزی	ADJ
بریتی	بریتییە	N;LGSPEC7(3S)
گزنگ	گزنگی	N;LGSPEC1
لەگەڵ	لەگەڵ	ADP
داعش	داعش	PROPN
بارودۆخ	بارودۆخێکی	N;INDF;LGSPEC1
پێشگیری	پێشگیرییان	N;LGSPEC9(3P)
بایرام	بایرام	PROPN
شاند	شاندێکی	N;INDF;LGSPEC1
قوتابخانە	قوتابخانەی	N;LGSPEC1
جام	جامی	N;LGSPEC1
باوەڕپێکردن	باوەڕپێکراو	V.PTCP
هێنان	هێنا	V;PST;IND;LGSPEC8(3S)
ئیمارات	ئیمارات	PROPN
هەزار	هەزاران	NUM;PL
وشە	وشەیەکی	N;INDF;LGSPEC9(3S)
گوتە	گوتەکانیدا	N;DEF;PL;PSS3S;LGSPEC4(DA)
فرەدەنگی	فرەدەنگی	N
گوڵان	گوڵان	PROPN
سەرکەوتن	سەرکەوتنەکانی	V.MSDR;DEF;PL;LGSPEC1
کردن	بکرێت	V;PRS;SBJV;PASS;ARGNO3S
سودان	سودان	PROPN
کات	کات	N
سەرەتا	سەرەتای	N;LGSPEC1
بێدەنگ	بێدەنگ	ADJ
توانین	ناتوانێ	V;PRS;IND;NEG;ARGNO3S
ناوەڕاست	ناوەڕاست	N
داهاتوو	داهاتوو	N
پێناسە	پێناسە	N
یەک	یەکەکانی	NUM;DEF;PL;LGSPEC1
واز	وازی	N;LGSPEC1
پۆ	پۆیانەی	N;PL;LGSPEC6;LGSPEC1
نرخ	نرخی	N;LGSPEC1
ئۆمەران	ئۆمەران	PROPN
باکوور	باکووری	N;LGSPEC1
خەیاڵ	خەیاڵ	N
هەقیقەت	هەقیقەتدا	N;LGSPEC4(DA)
سەرۆکایەتی	سەرۆکایەتیی	N;LGSPEC1
جووڵان	جووڵاندنی	V.MSDR;LGSPEC1
تار	تار	ADJ
عەلی	عەلی	PROPN
دوو	دووەمی	NUM;LGSPEC1
ئاداب	ئاداب	N
کۆنسێرت	کۆنسێرتم	N;LGSPEC9(1S)
سادە	سادە	ADJ
دووبەرەکی	دووبەرەکی	N
نیوە	نیوەی	N;LGSPEC1
بوون	ببن	V;PRS;SBJV;ARGNO3P
ڕەهێل	ڕەهێل	PROPN
لەیلا	لەیلا	PROPN
بۆ	بۆیان	ADP;ARGDA3P
چاو	چاوەکانت	N;DEF;PL;PSS2S
بەیاننامە	بەیاننامەی	N;LGSPEC1
خەسوو	خەسووم	N;PSS1S
پاوە	پاوە	PROPN
ڕووبەڕووبوون	ڕووبەڕووبوونەوەی	V.MSDR;LGSPEC1
بەرزبوون	بەرزبوونەوەی	V.MSDR;LGSPEC1
دووکان	دووکانانەوە	N;PL;LGSPEC4(EWE)
کورسی	کورسییەکانیان	N;DEF;PL;PSS3P
کێشە	کێشەی	N;LGSPEC9(3S)
خستنەڕوو	خستنەڕوو	V.MSDR
پێشمەرگە	پێشمەرگە	PROPN
ماڵ	ماڵێ	N
سەرکوت	سەرکوت	N
سیاسی	سیاسییە	ADJ;LGSPEC6
خوشک	خوشکمان	N;PSS1P
فڕین	دەفڕی	V;PST;IPFV;IND;ARGNO3S
مایۆرکا	مایۆرکا	PROPN
موسڵمانبوون	موسڵمانبوونی	V.MSDR;LGSPEC1
لە+ئەو	لەوەش	ADP + PRO;LGSPEC6;LGSPEC5
شێوە	شێوەی	N;LGSPEC1
بەئەم	بەم	ADP;PRO
بەپێی	بەپێی	ADP
